timestamp,cluster_id,namespace,pod_name,cpu_requested,cpu_actual_peak,memory_requested,memory_actual_peak
2024-02-07,cluster-dev-1,inventory,inv-pod-1,1.0,0.71,2.0,1.017
2024-02-07,cluster-dev-1,inventory,inv-pod-2,0.5,0.29,0.5,0.339
2024-02-07,cluster-dev-1,inventory,inv-pod-3,1.5,0.636,4.0,1.941
2024-02-07,cluster-prod-1,notification-service,notif-pod-1,0.5,0.1,0.5,0.399
2024-02-07,cluster-dev-1,notification-service,notif-pod-2,2.0,0.96,4.0,2.907
2024-02-07,cluster-dev-1,analytics,analytics-pod-1,1.0,0.646,8.0,1.899
2024-02-07,cluster-prod-2,analytics,analytics-pod-2,2.0,0.674,8.0,2.996
2024-02-07,cluster-prod-2,reporting,report-pod-1,4.0,2.659,8.0,2.525
2024-02-07,cluster-dev-1,reporting,report-pod-2,2.0,0.657,4.0,3.136
2024-02-07,cluster-prod-2,ml-pipeline,ml-pod-1,0.5,0.125,4.0,1.702
2024-02-07,cluster-dev-1,ml-pipeline,ml-pod-2,4.0,0.617,1.0,0.398
2024-02-07,cluster-dev-1,ml-pipeline,ml-pod-3,4.0,1.681,1.0,0.626
2024-02-07,cluster-prod-2,data-ingestion,ingest-pod-1,4.0,0.832,4.0,3.107
2024-02-07,cluster-prod-1,data-ingestion,ingest-pod-2,4.0,2.438,0.5,0.107
2024-02-07,cluster-prod-2,dev-testing,dev-pod-1,1.0,0.231,4.0,2.254
2024-02-07,cluster-prod-1,dev-testing,dev-pod-2,1.5,0.249,4.0,2.149
2024-02-07,cluster-prod-2,dev-testing,dev-pod-3,0.5,0.246,2.0,1.043
2024-02-07,cluster-prod-2,staging,stage-pod-1,2.0,0.767,0.5,0.368
2024-02-07,cluster-prod-2,staging,stage-pod-2,1.5,0.779,4.0,1.887
2024-02-07,cluster-prod-2,logging,log-pod-1,0.5,0.363,8.0,4.383
2024-02-07,cluster-dev-1,logging,log-pod-2,0.5,0.159,0.5,0.4
2024-02-07,cluster-prod-1,monitoring,monitor-pod-1,1.0,0.497,0.5,0.234
2024-02-07,cluster-prod-1,monitoring,monitor-pod-2,4.0,1.825,4.0,1.559
2024-02-08,cluster-prod-1,payment-service,pay-pod-1,1.0,0.332,2.0,0.71
2024-02-08,cluster-dev-1,payment-service,pay-pod-2,0.5,0.077,1.0,0.763
2024-02-08,cluster-dev-1,payment-service,pay-pod-3,1.0,0.726,4.0,2.692
2024-02-08,cluster-prod-1,user-auth,auth-pod-1,1.0,0.42,4.0,2.597
2024-02-08,cluster-dev-1,user-auth,auth-pod-2,1.0,0.323,2.0,0.684
2024-02-08,cluster-prod-1,product-catalog,catalog-pod-1,2.0,0.416,4.0,3.146
2024-02-08,cluster-dev-1,product-catalog,catalog-pod-2,2.0,1.314,8.0,2.691
2024-02-08,cluster-prod-2,product-catalog,catalog-pod-3,4.0,1.836,0.5,0.3
2024-02-08,cluster-prod-1,order-management,order-pod-1,0.5,0.331,2.0,0.605
2024-02-08,cluster-prod-1,order-management,order-pod-2,0.5,0.179,4.0,1.375
2024-02-08,cluster-prod-1,inventory,inv-pod-1,1.5,0.744,2.0,0.806
2024-02-08,cluster-dev-1,inventory,inv-pod-2,4.0,1.139,0.5,0.171
2024-02-08,cluster-prod-2,inventory,inv-pod-3,1.5,0.392,4.0,2.031
2024-02-08,cluster-prod-1,notification-service,notif-pod-1,1.5,0.861,2.0,0.567
2024-02-08,cluster-prod-2,notification-service,notif-pod-2,1.0,0.671,1.0,0.423
2024-02-08,cluster-prod-2,analytics,analytics-pod-1,2.0,0.849,0.5,0.36
2024-02-08,cluster-prod-2,analytics,analytics-pod-2,1.5,1.087,8.0,4.067
2024-02-08,cluster-prod-2,reporting,report-pod-1,2.0,1.305,0.5,0.367
2024-02-08,cluster-dev-1,reporting,report-pod-2,1.5,0.381,4.0,1.353
2024-02-08,cluster-prod-1,ml-pipeline,ml-pod-1,2.0,1.286,0.5,0.206
2024-02-08,cluster-prod-2,ml-pipeline,ml-pod-2,2.0,1.438,4.0,1.261
2024-02-08,cluster-dev-1,ml-pipeline,ml-pod-3,2.0,1.47,1.0,0.668
2024-02-08,cluster-prod-1,data-ingestion,ingest-pod-1,2.0,1.48,4.0,1.772
2024-02-08,cluster-prod-2,data-ingestion,ingest-pod-2,1.5,0.772,1.0,0.238
2024-02-08,cluster-prod-2,dev-testing,dev-pod-1,4.0,2.375,1.0,0.705
2024-02-08,cluster-prod-2,dev-testing,dev-pod-2,1.0,0.4,2.0,1.525
2024-02-08,cluster-prod-1,dev-testing,dev-pod-3,1.0,0.221,8.0,2.556
2024-02-08,cluster-prod-1,staging,stage-pod-1,4.0,1.908,4.0,1.015
2024-02-08,cluster-prod-1,staging,stage-pod-2,2.0,0.556,8.0,5.068
2024-02-08,cluster-dev-1,logging,log-pod-1,1.5,0.683,8.0,3.476
2024-02-08,cluster-prod-2,logging,log-pod-2,1.5,0.945,0.5,0.191
2024-02-08,cluster-prod-1,monitoring,monitor-pod-1,1.5,0.465,4.0,1.837
2024-02-08,cluster-prod-1,monitoring,monitor-pod-2,2.0,1.196,8.0,3.326
2024-02-09,cluster-prod-2,payment-service,pay-pod-1,2.0,0.675,2.0,1.163
2024-02-09,cluster-dev-1,payment-service,pay-pod-2,0.5,0.308,1.0,0.398
2024-02-09,cluster-dev-1,payment-service,pay-pod-3,1.5,0.915,2.0,1.374
2024-02-09,cluster-dev-1,user-auth,auth-pod-1,2.0,0.836,8.0,4.926
2024-02-09,cluster-prod-1,user-auth,auth-pod-2,4.0,1.14,8.0,4.331
2024-02-09,cluster-prod-1,product-catalog,catalog-pod-1,1.0,0.244,8.0,1.61
2024-02-09,cluster-prod-2,product-catalog,catalog-pod-2,1.0,0.498,8.0,4.333
2024-02-09,cluster-prod-1,product-catalog,catalog-pod-3,2.0,0.922,2.0,0.939
2024-02-09,cluster-prod-2,order-management,order-pod-1,1.0,0.708,4.0,1.575
2024-02-09,cluster-prod-2,order-management,order-pod-2,0.5,0.241,0.5,0.237
2024-02-09,cluster-prod-1,inventory,inv-pod-1,4.0,1.33,1.0,0.74
2024-02-09,cluster-prod-1,inventory,inv-pod-2,2.0,0.347,8.0,5.271
2024-02-09,cluster-prod-1,inventory,inv-pod-3,1.0,0.467,1.0,0.583
2024-02-09,cluster-dev-1,notification-service,notif-pod-1,4.0,1.644,1.0,0.359
2024-02-09,cluster-prod-2,notification-service,notif-pod-2,2.0,1.254,0.5,0.131
2024-02-09,cluster-prod-1,analytics,analytics-pod-1,1.5,0.665,1.0,0.517
2024-02-09,cluster-prod-1,analytics,analytics-pod-2,1.5,1.045,4.0,2.883
2024-02-09,cluster-prod-1,reporting,report-pod-1,2.0,1.051,2.0,0.779
2024-02-09,cluster-dev-1,reporting,report-pod-2,1.5,0.423,1.0,0.74
2024-02-09,cluster-prod-2,ml-pipeline,ml-pod-1,4.0,2.863,1.0,0.782
2024-02-09,cluster-prod-2,ml-pipeline,ml-pod-2,1.5,0.887,8.0,5.719
2024-02-09,cluster-prod-1,ml-pipeline,ml-pod-3,1.5,0.618,2.0,1.347
2024-02-09,cluster-prod-1,data-ingestion,ingest-pod-1,2.0,1.085,1.0,0.245
2024-02-09,cluster-dev-1,data-ingestion,ingest-pod-2,4.0,1.579,1.0,0.239
2024-02-09,cluster-dev-1,dev-testing,dev-pod-1,1.0,0.678,2.0,1.047
2024-02-09,cluster-dev-1,dev-testing,dev-pod-2,0.5,0.349,4.0,0.896
2024-02-09,cluster-prod-2,dev-testing,dev-pod-3,1.0,0.646,4.0,2.222
2024-02-09,cluster-prod-1,staging,stage-pod-1,4.0,2.66,1.0,0.481
2024-02-09,cluster-prod-1,staging,stage-pod-2,1.0,0.315,4.0,2.061
2024-02-09,cluster-prod-1,logging,log-pod-1,0.5,0.369,8.0,3.305
2024-02-09,cluster-prod-1,logging,log-pod-2,4.0,2.189,4.0,0.937
2024-02-09,cluster-dev-1,monitoring,monitor-pod-1,1.5,0.317,8.0,2.271
2024-02-09,cluster-prod-2,monitoring,monitor-pod-2,4.0,1.678,2.0,0.492
2024-02-10,cluster-prod-2,payment-service,pay-pod-1,1.5,0.964,1.0,0.544
2024-02-10,cluster-prod-2,payment-service,pay-pod-2,0.5,0.338,0.5,0.265
2024-02-10,cluster-prod-2,payment-service,pay-pod-3,4.0,1.21,8.0,5.248
2024-02-10,cluster-prod-2,user-auth,auth-pod-1,1.0,0.355,0.5,0.127
2024-02-10,cluster-prod-2,user-auth,auth-pod-2,1.0,0.499,4.0,1.252
2024-02-10,cluster-prod-2,product-catalog,catalog-pod-1,4.0,0.737,0.5,0.352
2024-02-10,cluster-prod-1,product-catalog,catalog-pod-2,2.0,0.431,8.0,3.168
2024-02-10,cluster-dev-1,product-catalog,catalog-pod-3,0.5,0.254,8.0,1.728
2024-02-10,cluster-prod-1,order-management,order-pod-1,0.5,0.263,4.0,2.517
2024-02-10,cluster-dev-1,order-management,order-pod-2,4.0,2.743,1.0,0.411
2024-02-10,cluster-dev-1,inventory,inv-pod-1,1.0,0.228,0.5,0.328
2024-02-10,cluster-prod-2,inventory,inv-pod-2,0.5,0.098,1.0,0.31
2024-02-10,cluster-prod-1,inventory,inv-pod-3,4.0,2.551,8.0,3.147
2024-02-10,cluster-prod-2,notification-service,notif-pod-1,1.0,0.192,1.0,0.701
2024-02-10,cluster-prod-1,notification-service,notif-pod-2,4.0,1.793,4.0,2.337
2024-02-10,cluster-prod-1,analytics,analytics-pod-1,1.5,1.087,4.0,3.089
2024-02-10,cluster-prod-1,analytics,analytics-pod-2,1.5,0.866,2.0,0.661
2024-02-10,cluster-dev-1,reporting,report-pod-1,1.0,0.44,1.0,0.655
2024-02-10,cluster-prod-1,reporting,report-pod-2,0.5,0.151,0.5,0.205
2024-02-10,cluster-prod-1,ml-pipeline,ml-pod-1,1.0,0.336,2.0,1.514
2024-02-10,cluster-prod-2,ml-pipeline,ml-pod-2,1.0,0.151,1.0,0.377
2024-02-10,cluster-dev-1,ml-pipeline,ml-pod-3,1.0,0.489,2.0,0.949
2024-02-10,cluster-prod-2,data-ingestion,ingest-pod-1,0.5,0.344,8.0,6.147
2024-02-10,cluster-prod-1,data-ingestion,ingest-pod-2,0.5,0.259,4.0,2.11
2024-02-10,cluster-dev-1,dev-testing,dev-pod-1,2.0,0.528,8.0,3.048
2024-02-10,cluster-dev-1,dev-testing,dev-pod-2,2.0,0.473,0.5,0.254
2024-02-10,cluster-dev-1,dev-testing,dev-pod-3,0.5,0.107,2.0,0.556
2024-02-10,cluster-prod-1,staging,stage-pod-1,4.0,1.073,8.0,4.216
2024-02-10,cluster-prod-2,staging,stage-pod-2,1.0,0.362,0.5,0.21
2024-02-10,cluster-dev-1,logging,log-pod-1,4.0,1.124,4.0,2.309
2024-02-10,cluster-dev-1,logging,log-pod-2,4.0,0.694,8.0,3.669
2024-02-10,cluster-prod-2,monitoring,monitor-pod-1,1.5,0.974,0.5,0.149
2024-02-10,cluster-dev-1,monitoring,monitor-pod-2,1.5,0.842,1.0,0.612
2024-02-11,cluster-dev-1,payment-service,pay-pod-1,1.5,0.944,2.0,0.668
2024-02-11,cluster-dev-1,payment-service,pay-pod-2,4.0,2.561,4.0,2.314
2024-02-11,cluster-prod-2,payment-service,pay-pod-3,2.0,0.672,0.5,0.13
2024-02-11,cluster-prod-1,user-auth,auth-pod-1,1.5,0.382,8.0,2.749
2024-02-11,cluster-prod-1,user-auth,auth-pod-2,0.5,0.217,1.0,0.361
2024-02-11,cluster-prod-2,product-catalog,catalog-pod-1,4.0,2.12,0.5,0.177
2024-02-11,cluster-prod-1,product-catalog,catalog-pod-2,4.0,2.233,4.0,2.304
2024-02-11,cluster-dev-1,product-catalog,catalog-pod-3,0.5,0.322,2.0,1.183
2024-02-11,cluster-prod-2,order-management,order-pod-1,1.0,0.508,8.0,4.382
2024-02-11,cluster-prod-1,order-management,order-pod-2,2.0,1.284,0.5,0.342
2024-02-11,cluster-prod-1,inventory,inv-pod-1,2.0,0.796,0.5,0.39
2024-02-11,cluster-dev-1,inventory,inv-pod-2,2.0,1.224,8.0,2.252
2024-02-11,cluster-prod-2,inventory,inv-pod-3,4.0,2.914,0.5,0.19
2024-02-11,cluster-prod-1,notification-service,notif-pod-1,1.0,0.313,2.0,0.645
2024-02-11,cluster-prod-1,notification-service,notif-pod-2,0.5,0.178,2.0,1.156
2024-02-11,cluster-dev-1,analytics,analytics-pod-1,1.5,0.375,4.0,1.131
2024-02-11,cluster-dev-1,analytics,analytics-pod-2,0.5,0.081,0.5,0.297
2024-02-11,cluster-prod-1,reporting,report-pod-1,2.0,1.244,1.0,0.384
2024-02-11,cluster-dev-1,reporting,report-pod-2,1.0,0.188,1.0,0.639
2024-02-11,cluster-prod-2,ml-pipeline,ml-pod-1,0.5,0.301,2.0,1.595
2024-02-11,cluster-prod-2,ml-pipeline,ml-pod-2,0.5,0.32,8.0,3.255
2024-02-11,cluster-dev-1,ml-pipeline,ml-pod-3,0.5,0.341,0.5,0.314
2024-02-11,cluster-prod-2,data-ingestion,ingest-pod-1,1.0,0.4,8.0,4.608
2024-02-11,cluster-dev-1,data-ingestion,ingest-pod-2,2.0,1.348,2.0,0.94
2024-02-11,cluster-prod-1,dev-testing,dev-pod-1,4.0,1.368,1.0,0.298
2024-02-11,cluster-dev-1,dev-testing,dev-pod-2,1.5,0.991,0.5,0.299
2024-02-11,cluster-dev-1,dev-testing,dev-pod-3,1.5,0.233,1.0,0.461
2024-02-11,cluster-dev-1,staging,stage-pod-1,1.0,0.154,4.0,2.523
2024-02-11,cluster-prod-1,staging,stage-pod-2,4.0,2.357,1.0,0.307
2024-02-11,cluster-prod-1,logging,log-pod-1,1.0,0.527,8.0,4.375
2024-02-11,cluster-dev-1,logging,log-pod-2,4.0,0.67,2.0,0.938
2024-02-11,cluster-dev-1,monitoring,monitor-pod-1,1.0,0.273,1.0,0.415
2024-02-11,cluster-prod-2,monitoring,monitor-pod-2,0.5,0.219,0.5,0.139
2024-02-12,cluster-prod-2,payment-service,pay-pod-1,0.5,0.336,1.0,0.471
2024-02-12,cluster-dev-1,payment-service,pay-pod-2,1.5,0.872,4.0,1.262
2024-02-12,cluster-dev-1,payment-service,pay-pod-3,4.0,1.201,1.0,0.52
2024-02-12,cluster-prod-1,user-auth,auth-pod-1,1.5,0.341,1.0,0.758
2024-02-12,cluster-prod-2,user-auth,auth-pod-2,0.5,0.129,2.0,0.461
2024-02-12,cluster-dev-1,product-catalog,catalog-pod-1,0.5,0.353,2.0,1.519
2024-02-12,cluster-prod-1,product-catalog,catalog-pod-2,1.5,0.301,2.0,1.2
2024-02-12,cluster-prod-1,product-catalog,catalog-pod-3,1.5,0.324,0.5,0.152
2024-02-12,cluster-dev-1,order-management,order-pod-1,1.5,0.446,4.0,2.664
2024-02-12,cluster-prod-1,order-management,order-pod-2,2.0,1.037,1.0,0.26
2024-02-12,cluster-dev-1,inventory,inv-pod-1,1.0,0.165,2.0,1.04
2024-02-12,cluster-dev-1,inventory,inv-pod-2,1.0,0.277,2.0,1.162
2024-02-12,cluster-prod-2,inventory,inv-pod-3,2.0,0.548,0.5,0.106
2024-02-12,cluster-dev-1,notification-service,notif-pod-1,0.5,0.365,2.0,0.806
2024-02-12,cluster-prod-1,notification-service,notif-pod-2,1.0,0.558,2.0,0.89
2024-02-12,cluster-prod-1,analytics,analytics-pod-1,1.5,0.81,0.5,0.109
2024-02-12,cluster-dev-1,analytics,analytics-pod-2,1.5,0.795,1.0,0.421
2024-02-12,cluster-dev-1,reporting,report-pod-1,4.0,2.546,8.0,5.652
2024-02-12,cluster-dev-1,reporting,report-pod-2,2.0,0.881,8.0,4.827
2024-02-12,cluster-prod-2,ml-pipeline,ml-pod-1,1.0,0.712,4.0,2.753
2024-02-12,cluster-dev-1,ml-pipeline,ml-pod-2,4.0,1.294,2.0,0.619
2024-02-12,cluster-prod-2,ml-pipeline,ml-pod-3,0.5,0.188,0.5,0.182
2024-02-12,cluster-dev-1,data-ingestion,ingest-pod-1,4.0,2.959,4.0,0.907
2024-02-12,cluster-prod-2,data-ingestion,ingest-pod-2,0.5,0.079,0.5,0.104
2024-02-12,cluster-prod-1,dev-testing,dev-pod-1,4.0,2.574,8.0,6.176
2024-02-12,cluster-prod-2,dev-testing,dev-pod-2,4.0,2.313,8.0,1.947
2024-02-12,cluster-prod-1,dev-testing,dev-pod-3,0.5,0.226,1.0,0.491
2024-02-12,cluster-dev-1,staging,stage-pod-1,1.5,0.808,2.0,1.432
2024-02-12,cluster-prod-2,staging,stage-pod-2,2.0,1.029,0.5,0.389
2024-02-12,cluster-prod-2,logging,log-pod-1,4.0,2.004,8.0,1.75
2024-02-12,cluster-prod-2,logging,log-pod-2,1.5,0.785,4.0,2.004
2024-02-12,cluster-prod-2,monitoring,monitor-pod-1,0.5,0.115,1.0,0.602
2024-02-12,cluster-prod-1,monitoring,monitor-pod-2,2.0,0.802,8.0,1.603
2024-02-13,cluster-prod-2,payment-service,pay-pod-1,2.0,0.455,1.0,0.21
2024-02-13,cluster-prod-1,payment-service,pay-pod-2,4.0,2.906,1.0,0.618
2024-02-13,cluster-prod-2,payment-service,pay-pod-3,4.0,1.166,0.5,0.329
2024-02-13,cluster-dev-1,user-auth,auth-pod-1,0.5,0.191,4.0,2.225
2024-02-13,cluster-prod-1,user-auth,auth-pod-2,1.5,0.37,1.0,0.472
2024-02-13,cluster-prod-1,product-catalog,catalog-pod-1,0.5,0.099,8.0,6.094
2024-02-13,cluster-dev-1,product-catalog,catalog-pod-2,1.5,1.08,8.0,3.492
2024-02-13,cluster-prod-2,product-catalog,catalog-pod-3,4.0,1.783,8.0,5.466
2024-02-13,cluster-prod-1,order-management,order-pod-1,0.5,0.325,1.0,0.553
2024-02-13,cluster-prod-2,order-management,order-pod-2,0.5,0.35,2.0,1.125
2024-02-13,cluster-prod-1,inventory,inv-pod-1,2.0,0.969,1.0,0.343
2024-02-13,cluster-prod-2,inventory,inv-pod-2,1.5,0.5,1.0,0.302
2024-02-13,cluster-prod-2,inventory,inv-pod-3,0.5,0.086,2.0,1.053
2024-02-13,cluster-prod-1,notification-service,notif-pod-1,2.0,0.658,8.0,6.234
2024-02-13,cluster-prod-2,notification-service,notif-pod-2,0.5,0.224,2.0,1.311
2024-02-13,cluster-prod-2,analytics,analytics-pod-1,0.5,0.288,8.0,2.74
2024-02-13,cluster-prod-2,analytics,analytics-pod-2,0.5,0.292,8.0,2.584
2024-02-13,cluster-prod-2,reporting,report-pod-1,4.0,2.646,1.0,0.725
2024-02-13,cluster-prod-2,reporting,report-pod-2,1.0,0.407,2.0,1.487
2024-02-13,cluster-prod-1,ml-pipeline,ml-pod-1,0.5,0.231,4.0,0.997
2024-02-13,cluster-prod-2,ml-pipeline,ml-pod-2,1.5,0.564,4.0,2.108
2024-02-13,cluster-prod-2,ml-pipeline,ml-pod-3,4.0,2.286,4.0,1.889
2024-02-13,cluster-dev-1,data-ingestion,ingest-pod-1,1.0,0.467,8.0,2.128
2024-02-13,cluster-dev-1,data-ingestion,ingest-pod-2,1.5,0.947,4.0,2.546
2024-02-13,cluster-dev-1,dev-testing,dev-pod-1,2.0,1.006,2.0,0.851
2024-02-13,cluster-dev-1,dev-testing,dev-pod-2,4.0,1.895,1.0,0.388
2024-02-13,cluster-dev-1,dev-testing,dev-pod-3,2.0,0.793,1.0,0.267
2024-02-13,cluster-dev-1,staging,stage-pod-1,1.0,0.47,4.0,1.668
2024-02-13,cluster-prod-2,staging,stage-pod-2,4.0,0.883,1.0,0.301
2024-02-13,cluster-dev-1,logging,log-pod-1,1.0,0.525,2.0,0.61
2024-02-13,cluster-prod-1,logging,log-pod-2,4.0,2.339,4.0,2.432
2024-02-13,cluster-prod-1,monitoring,monitor-pod-1,4.0,2.39,2.0,1.199
2024-02-13,cluster-prod-1,monitoring,monitor-pod-2,2.0,1.408,1.0,0.638
2024-02-14,cluster-dev-1,payment-service,pay-pod-1,2.0,0.374,0.5,0.161
2024-02-14,cluster-dev-1,payment-service,pay-pod-2,4.0,2.159,1.0,0.232
2024-02-14,cluster-prod-2,payment-service,pay-pod-3,0.5,0.091,2.0,0.591
2024-02-14,cluster-prod-2,user-auth,auth-pod-1,1.5,1.019,4.0,1.274
2024-02-14,cluster-prod-2,user-auth,auth-pod-2,4.0,1.104,4.0,1.735
2024-02-14,cluster-dev-1,product-catalog,catalog-pod-1,0.5,0.08,2.0,0.508
2024-02-14,cluster-dev-1,product-catalog,catalog-pod-2,1.0,0.206,1.0,0.8
2024-02-14,cluster-prod-1,product-catalog,catalog-pod-3,1.5,0.8,0.5,0.376
2024-02-14,cluster-prod-1,order-management,order-pod-1,1.5,0.29,4.0,0.803
2024-02-14,cluster-prod-1,order-management,order-pod-2,1.0,0.463,1.0,0.254
2024-02-14,cluster-prod-2,inventory,inv-pod-1,1.0,0.305,1.0,0.389
2024-02-14,cluster-prod-1,inventory,inv-pod-2,4.0,2.262,4.0,1.642
2024-02-14,cluster-prod-2,inventory,inv-pod-3,0.5,0.316,1.0,0.291
2024-02-14,cluster-prod-1,notification-service,notif-pod-1,2.0,1.271,4.0,0.913
2024-02-14,cluster-prod-1,notification-service,notif-pod-2,1.0,0.724,1.0,0.668
2024-02-14,cluster-prod-2,analytics,analytics-pod-1,2.0,0.305,4.0,1.219
2024-02-14,cluster-dev-1,analytics,analytics-pod-2,1.0,0.656,4.0,2.362
2024-02-14,cluster-prod-2,reporting,report-pod-1,4.0,1.117,1.0,0.526
2024-02-14,cluster-prod-1,reporting,report-pod-2,0.5,0.302,1.0,0.302
2024-02-14,cluster-dev-1,ml-pipeline,ml-pod-1,1.0,0.156,4.0,2.136
2024-02-14,cluster-dev-1,ml-pipeline,ml-pod-2,1.5,0.241,4.0,2.12
2024-02-14,cluster-dev-1,ml-pipeline,ml-pod-3,2.0,1.096,0.5,0.365
2024-02-14,cluster-prod-2,data-ingestion,ingest-pod-1,1.5,0.397,1.0,0.706
2024-02-14,cluster-prod-1,data-ingestion,ingest-pod-2,2.0,1.478,2.0,0.809
2024-02-14,cluster-prod-1,dev-testing,dev-pod-1,1.5,0.54,0.5,0.299
2024-02-14,cluster-prod-1,dev-testing,dev-pod-2,0.5,0.326,4.0,2.367
2024-02-14,cluster-prod-1,dev-testing,dev-pod-3,2.0,1.028,4.0,2.099
2024-02-14,cluster-prod-1,staging,stage-pod-1,1.5,0.683,0.5,0.314
2024-02-14,cluster-prod-1,staging,stage-pod-2,4.0,0.846,0.5,0.126
2024-02-14,cluster-prod-2,logging,log-pod-1,1.5,1.093,8.0,6.365
2024-02-14,cluster-dev-1,logging,log-pod-2,0.5,0.163,1.0,0.387
2024-02-14,cluster-prod-2,monitoring,monitor-pod-1,1.5,0.793,8.0,3.406
2024-02-14,cluster-prod-2,monitoring,monitor-pod-2,2.0,1.318,0.5,0.257
2024-02-15,cluster-prod-1,payment-service,pay-pod-1,4.0,1.266,4.0,1.267
2024-02-15,cluster-dev-1,payment-service,pay-pod-2,4.0,1.355,8.0,1.741
2024-02-15,cluster-prod-2,payment-service,pay-pod-3,0.5,0.183,4.0,1.663
2024-02-15,cluster-prod-2,user-auth,auth-pod-1,1.0,0.551,0.5,0.223
2024-02-15,cluster-prod-2,user-auth,auth-pod-2,0.5,0.146,0.5,0.315
2024-02-15,cluster-prod-1,product-catalog,catalog-pod-1,2.0,0.91,1.0,0.257
2024-02-15,cluster-prod-1,product-catalog,catalog-pod-2,2.0,1.38,4.0,1.394
2024-02-15,cluster-dev-1,product-catalog,catalog-pod-3,2.0,1.081,2.0,1.367
2024-02-15,cluster-dev-1,order-management,order-pod-1,4.0,2.952,0.5,0.18
2024-02-15,cluster-prod-2,order-management,order-pod-2,2.0,0.312,2.0,1.083
2024-02-15,cluster-prod-1,inventory,inv-pod-1,1.0,0.474,0.5,0.376
2024-02-15,cluster-prod-1,inventory,inv-pod-2,2.0,1.318,4.0,1.377
2024-02-15,cluster-dev-1,inventory,inv-pod-3,4.0,1.217,4.0,1.656
2024-02-15,cluster-dev-1,notification-service,notif-pod-1,0.5,0.324,4.0,2.277
2024-02-15,cluster-prod-1,notification-service,notif-pod-2,1.5,0.698,8.0,4.391
2024-02-15,cluster-dev-1,analytics,analytics-pod-1,1.0,0.684,8.0,2.434
2024-02-15,cluster-dev-1,analytics,analytics-pod-2,0.5,0.269,2.0,1.59
2024-02-15,cluster-prod-1,reporting,report-pod-1,4.0,2.6,0.5,0.318
2024-02-15,cluster-dev-1,reporting,report-pod-2,0.5,0.372,2.0,0.795
2024-02-15,cluster-prod-2,ml-pipeline,ml-pod-1,2.0,1.328,0.5,0.265
2024-02-15,cluster-prod-2,ml-pipeline,ml-pod-2,4.0,1.999,0.5,0.298
2024-02-15,cluster-dev-1,ml-pipeline,ml-pod-3,4.0,1.318,4.0,0.915
2024-02-15,cluster-prod-1,data-ingestion,ingest-pod-1,0.5,0.113,1.0,0.732
2024-02-15,cluster-dev-1,data-ingestion,ingest-pod-2,1.0,0.628,1.0,0.732
2024-02-15,cluster-prod-2,dev-testing,dev-pod-1,1.0,0.307,0.5,0.147
2024-02-15,cluster-dev-1,dev-testing,dev-pod-2,0.5,0.155,1.0,0.309
2024-02-15,cluster-prod-2,dev-testing,dev-pod-3,1.5,0.452,0.5,0.255
2024-02-15,cluster-prod-1,staging,stage-pod-1,1.5,0.824,0.5,0.386
2024-02-15,cluster-dev-1,staging,stage-pod-2,1.5,0.816,8.0,4.188
2024-02-15,cluster-dev-1,logging,log-pod-1,0.5,0.094,4.0,2.819
2024-02-15,cluster-dev-1,logging,log-pod-2,1.0,0.408,0.5,0.316
2024-02-15,cluster-prod-2,monitoring,monitor-pod-1,2.0,0.717,4.0,2.459
2024-02-15,cluster-prod-2,monitoring,monitor-pod-2,0.5,0.359,2.0,1.374
2024-02-16,cluster-prod-1,payment-service,pay-pod-1,4.0,1.891,2.0,0.714
2024-02-16,cluster-prod-2,payment-service,pay-pod-2,2.0,1.172,1.0,0.469
2024-02-16,cluster-prod-1,payment-service,pay-pod-3,1.5,0.717,1.0,0.652
2024-02-16,cluster-prod-1,user-auth,auth-pod-1,2.0,0.452,2.0,1.156
2024-02-16,cluster-dev-1,user-auth,auth-pod-2,1.5,0.59,1.0,0.495
2024-02-16,cluster-prod-2,product-catalog,catalog-pod-1,0.5,0.158,8.0,3.035
2024-02-16,cluster-dev-1,product-catalog,catalog-pod-2,0.5,0.192,8.0,2.227
2024-02-16,cluster-prod-2,product-catalog,catalog-pod-3,0.5,0.119,1.0,0.668
2024-02-16,cluster-dev-1,order-management,order-pod-1,0.5,0.37,2.0,0.443
2024-02-16,cluster-dev-1,order-management,order-pod-2,2.0,1.226,0.5,0.184
2024-02-16,cluster-dev-1,inventory,inv-pod-1,1.0,0.704,0.5,0.354
2024-02-16,cluster-dev-1,inventory,inv-pod-2,1.5,0.683,8.0,5.187
2024-02-16,cluster-prod-2,inventory,inv-pod-3,0.5,0.122,4.0,1.308
2024-02-16,cluster-prod-1,notification-service,notif-pod-1,4.0,1.049,8.0,5.957
2024-02-16,cluster-prod-1,notification-service,notif-pod-2,2.0,1.183,8.0,5.72
2024-02-16,cluster-prod-1,analytics,analytics-pod-1,1.5,1.059,8.0,2.658
2024-02-16,cluster-prod-2,analytics,analytics-pod-2,1.5,0.827,8.0,1.894
2024-02-16,cluster-prod-1,reporting,report-pod-1,1.5,0.786,0.5,0.268
2024-02-16,cluster-dev-1,reporting,report-pod-2,2.0,0.923,0.5,0.126
2024-02-16,cluster-dev-1,ml-pipeline,ml-pod-1,0.5,0.226,1.0,0.646
2024-02-16,cluster-dev-1,ml-pipeline,ml-pod-2,0.5,0.17,8.0,4.411
